Date,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Vol_10wk_ma,Close_10wk_ma,Close_40wk_ma,Close_5d_ma,Close_10d_ma,Close_20d_ma,DailyLag,DailyReturn
2017-09-22,2017-09-22,152.02,152.27,150.56,151.89,46114424.0,0.0,1.0,152.02,152.27,150.56,151.89,46114424.0,26470556.46,163.48411599999974,,152.61800000000008,153.43407999999997,155.35054000000005,150.55,-0.008822173941668177
2017-09-21,2017-09-21,155.8,155.8,152.75,153.39,36643382.0,0.0,1.0,155.8,155.8,152.75,153.39,36643382.0,26561123.06,163.15591599999976,,152.64000000000007,153.23408,155.22104000000004,151.89,-0.009778994719342848
2017-09-20,2017-09-20,157.9,158.26,153.83,156.07,51693239.0,0.0,1.0,157.9,158.26,153.83,156.07,51693239.0,26803186.24,162.85631599999977,,153.0080000000001,153.49599999999998,155.03654000000006,153.39,-0.01717178189274049
2017-09-19,2017-09-19,159.51,159.77,158.44,158.73,20347352.0,0.0,1.0,159.51,159.77,158.44,158.73,20347352.0,26406685.92,162.59391599999978,,154.1260000000001,153.921,154.94954000000007,156.07,-0.01675801675801669
2017-09-18,2017-09-18,160.11,160.5,157.995,158.67,27939718.0,0.0,1.0,160.11,160.5,157.995,158.67,27939718.0,26149713.8,162.3777159999998,,155.75000000000009,154.40699999999998,154.88904000000008,158.73,0.00037814331631680353
2017-09-15,2017-09-15,158.47,160.97,158.0,159.88,48203642.0,0.0,1.0,158.47,160.97,158.0,159.88,48203642.0,26604417.8,162.11391599999976,,157.3480000000001,154.983,155.03354000000007,158.67,-0.007568176132099147
2017-09-14,2017-09-14,158.99,159.4,158.09,158.28,23073646.0,0.0,1.0,158.99,159.4,158.09,158.28,23073646.0,26655164.46,161.79771599999978,,158.32600000000008,155.483,155.1475400000001,159.88,0.010108668182966962
2017-09-13,2017-09-13,159.87,159.96,157.91,159.65,44393752.0,0.0,1.0,159.87,159.96,157.91,159.65,44393752.0,27262509.12,161.49131599999976,,159.0420000000001,156.025,155.30254000000008,158.28,-0.008581271531475143
2017-09-12,2017-09-12,162.61,163.96,158.77,160.82,71139119.0,0.0,1.0,162.61,163.96,158.77,160.82,71139119.0,28185346.02,161.20851599999978,,159.4600000000001,156.79299999999998,155.5485400000001,159.65,-0.0072752145255564615
2017-09-11,2017-09-11,160.5,162.05,159.89,161.5,31028926.0,0.0,1.0,160.5,162.05,159.89,161.5,31028926.0,28308415.12,160.9757159999998,,160.0260000000001,157.88799999999998,155.83154000000007,160.82,-0.004210526315789553
2017-09-08,2017-09-08,160.86,161.15,158.53,158.63,28183159.0,0.0,1.0,160.86,161.15,158.53,158.63,28183159.0,28552590.56,160.7487159999998,,159.7760000000001,158.56199999999998,155.9980400000001,161.5,0.018092416314694493
2017-09-07,2017-09-07,162.09,162.24,160.36,161.26,21722995.0,0.0,1.0,162.09,162.24,160.36,161.26,21722995.0,28553734.24,160.5709159999998,,160.3720000000001,159.349,156.2915400000001,158.63,-0.016309066104427616
2017-09-06,2017-09-06,162.71,162.99,160.52,161.91,21179047.0,0.0,1.0,162.71,162.99,160.52,161.91,21179047.0,28507368.66,160.3871159999998,,160.8240000000001,159.933,156.7145000000001,161.26,-0.004014575999011782
2017-09-05,2017-09-05,163.75,164.25,160.56,162.08,29317054.0,0.0,1.0,163.75,164.25,160.56,162.08,29317054.0,28519662.72,160.2471159999998,,161.0760000000001,160.26799999999997,157.0945000000001,161.91,-0.0010488647581442523
2017-09-01,2017-09-01,164.8,164.94,163.63,164.05,16508568.0,0.0,1.0,164.8,164.94,163.63,164.05,16508568.0,28378065.06,160.1013159999998,,161.5860000000001,160.80599999999998,157.6065000000001,162.08,-0.012008533983541625
2017-08-31,2017-08-31,163.64,164.52,163.48,164.0,26412439.0,0.0,1.0,163.64,164.52,163.48,164.0,26412439.0,28569753.34,159.9019159999998,,162.6600000000001,161.218,158.1005000000001,164.05,0.0003048780487806546
2017-08-30,2017-08-30,163.8,163.89,162.61,163.35,26973946.0,0.0,1.0,163.8,163.89,162.61,163.35,26973946.0,28608008.6,159.67551599999982,,163.07800000000012,161.72499999999997,158.6040000000001,164.0,0.003979185797367668
2017-08-29,2017-08-29,160.1,163.12,160.0,162.91,29307862.0,0.0,1.0,160.1,163.12,160.0,162.91,29307862.0,28621435.22,159.4161159999998,,163.2780000000001,162.051,159.03800000000007,163.35,0.0027008777852801646
2017-08-28,2017-08-28,160.14,162.0,159.93,161.47,25279674.0,0.0,1.0,160.14,162.0,159.93,161.47,25279674.0,28648810.42,159.1493159999998,,163.15600000000012,162.11599999999999,159.45450000000008,162.91,0.008918065275283382
2017-08-25,2017-08-25,159.65,160.56,159.27,159.86,25015218.0,0.0,1.0,159.65,160.56,159.27,159.86,25015218.0,28464263.46,158.8615159999998,,162.31800000000013,161.952,159.92000000000007,161.47,0.010071312398348464
2017-08-24,2017-08-24,160.43,160.74,158.55,159.27,19029621.0,0.0,1.0,160.43,160.74,158.55,159.27,19029621.0,27671179.36,158.5969159999998,,161.37200000000013,162.016,160.28900000000007,159.86,0.0037044013310729706
2017-08-23,2017-08-23,159.07,160.47,158.88,159.98,19198189.0,0.0,1.0,159.07,160.47,158.88,159.98,19198189.0,27400942.34,158.4343159999998,,160.69800000000012,161.88799999999998,160.6185000000001,159.27,-0.004438054756844445
2017-08-22,2017-08-22,158.23,160.0,158.02,159.78,21297812.0,0.0,1.0,158.23,160.0,158.02,159.78,21297812.0,27164881.64,158.2921159999998,,160.07200000000012,161.67499999999998,160.8040000000001,159.98,0.0012517211165352649
2017-08-21,2017-08-21,157.5,157.89,155.1101,157.21,26145653.0,0.0,1.0,157.5,157.89,155.1101,157.21,26145653.0,26978301.26,158.05551599999978,,159.2200000000001,161.188,160.7280000000001,159.78,0.016347560587748777
2017-08-18,2017-08-18,157.86,159.5,156.72,157.5,27012525.0,0.0,1.0,157.86,159.5,156.72,157.5,27012525.0,26640085.92,157.87111599999977,,158.7480000000001,160.533,160.66950000000008,157.21,-0.0018412698412697548
2017-08-17,2017-08-17,160.52,160.71,157.84,157.87,26925694.0,0.0,1.0,160.52,160.71,157.84,157.87,26925694.0,26300516.8,157.76751599999977,,158.46800000000013,159.92,160.56900000000007,157.5,-0.0023437005130804156
2017-08-16,2017-08-16,161.94,162.51,160.15,160.95,27321761.0,0.0,1.0,161.94,162.51,160.15,160.95,27321761.0,26511918.2,157.83831599999976,,158.66200000000012,159.68,160.70250000000004,157.87,-0.019136377757067335
2017-08-15,2017-08-15,160.66,162.195,160.14,161.6,27936774.0,0.0,1.0,160.66,162.195,160.14,161.6,27936774.0,26668122.6,157.9422159999998,,159.02600000000012,159.54899999999998,160.80000000000004,160.95,-0.004022277227722859
2017-08-14,2017-08-14,159.32,160.21,158.75,159.85,21754810.0,0.0,1.0,159.32,160.21,158.75,159.85,21754810.0,26760464.18,157.99721599999978,,159.55400000000014,159.38699999999997,160.75150000000002,161.6,0.01094776352830773
2017-08-11,2017-08-11,156.6,158.5728,156.07,157.48,25943187.0,0.0,1.0,156.6,158.5728,156.07,157.48,25943187.0,26846238.7,158.02341599999977,,159.55000000000013,159.14899999999997,160.55050000000003,159.85,0.015049530099060293
2017-08-10,2017-08-10,159.9,160.0,154.63,155.27,39081017.0,0.63,1.0,159.9,160.0,154.63,155.27,39081017.0,27155614.12,158.0056159999998,,159.03000000000014,158.74899999999997,160.38250000000002,157.48,0.014233271076189657
2017-08-09,2017-08-09,159.26,161.27,159.11,161.06,25640394.0,0.0,1.0,158.61642206543,160.61829955099,158.46702822322,160.40914817191,25640394.0,26826195.48,158.094198963438,,158.92182963438214,158.79191481719096,160.33995740859555,155.27,-0.032037749906896784
2017-08-08,2017-08-08,158.6,161.83,158.27,160.08,35775675.0,0.0,1.0,157.95908915972,161.1760365619,157.63042270686,159.43310840282,35775675.0,27218535.8,158.0876611314944,,158.48845131494613,158.75722565747296,160.21611282873656,160.40914817191,0.006121939030530266
2017-08-04,2017-08-04,156.07,157.4,155.69,156.39,20349532.0,0.0,1.0,155.43931302117,156.76393842207,155.06084862091,155.75801988454,20349532.0,27249197.68,157.99342152918518,,157.6700552918541,158.61202764592696,159.90001382296356,159.43310840282,0.02359485900632441
2017-08-03,2017-08-03,157.05,157.21,155.02,155.57,26000738.0,0.0,1.0,156.41535279025,156.57470622194,154.39355612572,154.94133354715,26000738.0,27291319.84,157.8946482001282,,157.1623220012841,158.35616100064198,159.44458050032102,155.75801988454,0.005270939127043572
2017-08-02,2017-08-02,159.28,159.75,156.16,157.14,69222793.0,0.0,1.0,158.63634124439,159.10444194997,155.52894932649,156.50498909557,69222793.0,28350023.54,157.88494798203956,,157.4093198203981,158.21965991019897,159.06982995509955,154.94133354715,-0.009991090747050624
2017-08-01,2017-08-01,149.1,150.22,148.41,150.05,24725526.0,0.0,1.0,148.4974791533,149.61295317511,147.81026747915,149.44364015394,24725526.0,28523619.66,157.75382078511836,,155.2162182168041,157.06902392559297,158.37451196279656,156.50498909557,0.047250916361219586
2017-07-31,2017-07-31,149.9,150.33,148.13,148.85,19422655.0,0.0,1.0,149.29424631174,149.7225086594,147.5313989737,148.24848941629,19422655.0,28579918.9,157.58779057344415,,152.9792944194981,155.733872867222,157.64143643361106,149.44364015394,0.008061807188429082
2017-07-28,2017-07-28,149.89,150.23,149.19,149.5,16832947.0,0.0,1.0,149.28428672226,149.62291276459,148.58711545863,148.89586273252,16832947.0,28607451.22,157.44770782809456,,151.60686298909408,154.63845914047403,157.01272957023707,148.24848941629,-0.004347826086967488
2017-07-27,2017-07-27,153.75,153.99,147.3,150.56,32175875.0,0.0,1.0,153.12868826171,153.36771840924,146.70475304682,149.95157921745,32175875.0,28926966.14,157.32993941244357,,150.60891212315408,153.885617062219,156.51730853110956,148.89586273252,-0.007040382571757209
2017-07-26,2017-07-26,153.35,153.93,153.06,153.46,15172136.0,0.0,1.0,152.73030468249,153.30796087235,152.44147658756,152.83986016677,15172136.0,28901933.88,157.28073661577898,,149.8758863373941,153.642603078896,156.19580153944804,149.95157921745,-0.01889743255567289
2017-07-25,2017-07-25,151.8,153.84,151.8,152.74,18612649.0,0.0,1.0,151.18656831302,153.21832456703,151.18656831302,152.12276972418,18612649.0,28853530.86,157.21539201026258,,150.4117122514421,152.81396523412303,155.80294002565705,152.83986016677,0.00471389288986912
2017-07-24,2017-07-24,150.58,152.44,149.9,152.09,21122730.0,0.0,1.0,149.97149839641,151.82398203977,149.29424631174,151.47539640795,21122730.0,28879101.92,157.17588393842158,,151.05709364977412,152.01819403463602,155.38770984605452,152.12276972418,0.004273785258739338
2017-07-21,2017-07-21,149.99,150.44,148.88,150.27,24671002.0,0.0,1.0,149.38388261706,149.83206414368,148.27836818473,149.66275112251,24671002.0,29049594.2,157.0795389608718,,151.21047132777213,151.40866715843302,155.01034740218003,151.47539640795,0.012111532574703432
2017-07-20,2017-07-20,151.5,151.74,150.19,150.34,17053326.0,0.0,1.0,150.88778062861,151.12681077614,149.58307440667,149.73246824888,17053326.0,29020163.52,156.99798832584938,,151.1666491340581,150.887780628606,154.62197081462404,149.66275112251,-0.0004656112811425306
2017-07-19,2017-07-19,150.48,151.42,149.95,151.02,20615419.0,0.0,1.0,149.8719025016,150.80810391276,149.34404425914,150.40972033355,20615419.0,28915341.3,156.92378273252035,,150.68062116741413,150.27825375240403,154.24895683130154,149.73246824888,-0.004502714872204661
2017-07-18,2017-07-18,149.2,150.13,148.67,150.08,17713795.0,0.0,1.0,148.59707504811,149.52331686979,148.06921680564,149.47351892239,17713795.0,28831685.36,156.84765311096817,,150.1507710070561,150.281241629249,153.67513277742108,150.40972033355,0.006263326226005894
2017-07-17,2017-07-17,148.82,150.9,148.57,149.56,23243713.0,0.0,1.0,148.21861064785,150.29020525978,147.96962091084,148.9556202694,23243713.0,28797368.58,156.74216551635618,,149.64681577934613,150.35195471456,153.04291379089108,149.47351892239,0.0034768654721006875
2017-07-14,2017-07-14,147.97,149.33,147.33,149.04,19961788.0,0.0,1.0,147.37204554201,148.72654971135,146.73463181527,148.43772161642,19961788.0,28487184.64,156.64811994868458,,149.40180987812812,150.30614060295,152.47229987171207,148.9556202694,0.003488996242601239
2017-07-13,2017-07-13,145.5,148.49,145.44,147.77,24922788.0,0.0,1.0,144.91202694035,147.889944195,144.85226940346,147.17285375241,24922788.0,28107193.72,156.5805770237328,,148.8898869788341,150.028268056446,151.95694255933256,148.43772161642,0.008594437301174374
2017-07-12,2017-07-12,145.87,146.18,144.82,145.74,23617964.0,0.0,1.0,145.28053175112,145.58927902502,144.23477485568,145.15105708788,23617964.0,27657264.52,156.44579816549037,,147.8381543297001,149.259387748557,151.45099541372656,147.17285375241,0.01392891450529321
2017-07-11,2017-07-11,144.73,145.85,144.38,145.53,18311156.0,0.0,1.0,144.14513855035,145.26061257216,143.79655291854,144.94190570879,18311156.0,27290620.0,156.27683627966616,,146.9318316869801,148.541301347018,150.67763329057055,145.15105708788,0.0014430014430071303
2017-07-10,2017-07-10,144.11,145.95,143.37,145.06,21030466.0,0.0,1.0,143.52764400257,145.36020846697,142.79063438101,144.47380500321,21030466.0,26677364.54,156.04491237973036,,146.0354686337421,147.841142206544,149.92966812059007,144.94190570879,0.0032400386047115592
2017-07-07,2017-07-07,142.9,144.75,142.9,144.18,18505351.0,0.0,1.0,142.32253367543,144.16505772931,142.32253367543,143.59736112893,18505351.0,26640524.52,155.742259602309,,145.06739653624408,147.234603207186,149.32163518280956,144.47380500321,0.006103481758923612
2017-07-06,2017-07-06,143.02,143.5,142.41,142.73,23374374.0,0.0,1.0,142.4420487492,142.92010904426,141.83451379089,142.15322065427,23374374.0,26549217.64,155.4119240153944,,144.06346991661607,146.476678447725,148.6822295381656,143.59736112893,0.010159041546953684
2017-07-05,2017-07-05,143.69,144.79,142.7237,144.09,20758795.0,0.0,1.0,143.10934124439,144.20489608724,142.14694611289,143.5077248236,20758795.0,26000320.7,155.0844785118664,,143.7348034637601,145.78647889673,148.03236632456705,142.15322065427,-0.009438545353533834
2017-07-03,2017-07-03,144.88,145.3001,143.1,143.5,14276812.0,0.0,1.0,144.29453239256,144.71293474663,142.52172546504,142.92010904426,14276812.0,25824384.02,154.7772806927516,,143.3304441308541,145.131137908917,147.70618976908304,143.5077248236,0.004111498257799662
2017-06-30,2017-06-30,144.45,144.96,143.78,144.02,22328979.0,0.0,1.0,143.8662700449,144.3742091084,143.19897754971,143.43800769724,22328979.0,25383088.56,154.4530408466964,,143.12328466966008,144.579376651701,147.46566568313057,142.92010904426,-0.003610609637531903
2017-06-29,2017-06-29,144.71,145.13,142.28,143.68,31116980.0,0.0,1.0,144.12521937139,144.54352212957,141.70503912765,143.09938165491,31116980.0,24582645.78,154.0986284797946,,143.02368877485605,144.04554265555,147.17584162925004,143.43800769724,0.0023663697104341352
2017-06-28,2017-06-28,144.49,146.11,143.1601,145.83,21915939.0,0.0,1.0,143.90610840282,145.51956189865,142.58158259782,145.2406933932,21915939.0,24400386.04,153.7734423476586,,143.64118332264206,143.852326619629,146.94029733803754,143.09938165491,-0.014743194130125592
2017-06-27,2017-06-27,145.01,146.16,143.62,143.74,24423643.0,0.0,1.0,144.4240070558,145.56935984606,143.03962411802,143.15913919179,24423643.0,24325195.72,153.4640251314944,,143.57146619628006,143.65313483002,146.45626128928853,145.2406933932,0.014540141922908312
2017-06-26,2017-06-26,147.17,148.28,145.38,145.82,25524661.0,0.0,1.0,146.57527838358,147.68079281591,144.79251186658,145.23073380372,25524661.0,24401229.04,153.1434398075688,,144.03359114817206,143.682017639513,146.11165949326556,143.15913919179,-0.014264161294742062
2017-06-23,2017-06-23,145.13,147.16,145.11,146.35,25997976.0,0.0,1.0,144.54352212957,146.5653187941,144.52360295061,145.75859204618,25997976.0,24497607.62,152.82041164849238,,144.49770801796006,143.81049634381,145.82581927517705,145.23073380372,-0.003621455415079522
2017-06-22,2017-06-22,145.77,146.7,145.1199,145.63,18673365.0,0.0,1.0,145.18093585632,146.107177678,144.5334629442,145.04150160359,18673365.0,24284733.84,152.4796416805642,,144.88613200769606,143.95491039127597,145.59475679923105,145.75859204618,0.004944036256256279
2017-06-21,2017-06-21,145.52,146.0693,144.61,145.87,21064679.0,0.0,1.0,144.93194611931,145.47902636947,144.02562347659,145.28053175112,21064679.0,24375856.06,152.1042523155866,,144.8940996792801,144.267641500961,145.37215997434305,145.04150160359,-0.00164530061012913
2017-06-20,2017-06-20,146.87,146.87,144.94,145.01,24572170.0,0.0,1.0,146.27649069917,146.27649069917,144.35428992944,144.4240070558,24572170.0,24339050.68,151.7127324567026,,145.14707325208207,144.359269724181,145.07287431045555,145.28053175112,0.005930625474122708
2017-06-19,2017-06-19,143.66,146.74,143.66,146.34,31449132.0,0.0,1.0,143.07946247595,146.14701603592,143.07946247595,145.7486324567,31449132.0,24428554.4,151.3607051058366,,145.25065298267808,144.64212206542499,144.88662998717103,144.4240070558,-0.009088424217589375
2017-06-16,2017-06-16,143.78,144.5,142.2,142.27,49180748.0,0.0,1.0,143.19897754971,143.9160679923,141.6253624118,141.69507953817,49180748.0,24826012.12,150.9364066966,,144.4379504810761,144.467829249518,144.52360295060953,145.7486324567,0.028607577141999796
2017-06-15,2017-06-15,143.32,144.4798,142.21,144.29,31348832.0,0.0,1.0,142.74083643361,143.89594962155,141.63532200128,143.70691661321,31348832.0,24947395.28,150.58114502886417,,144.17103348300012,144.528582745348,144.28706270044904,141.69507953817,-0.013999584170711232
2017-06-14,2017-06-14,147.5,147.5,143.84,145.16,31224203.0,0.0,1.0,146.90394483643,146.90394483643,143.25873508659,144.57340089801,31224203.0,25071574.98,150.27541304682438,,144.02960731237812,144.461853495829,144.15709005772902,143.70691661321,-0.005993386607895057
2017-06-13,2017-06-13,147.16,147.45,145.15,146.59,33749154.0,0.0,1.0,146.5653187941,146.85414688903,144.56344130853,145.99762219371,33749154.0,25365965.64,150.0099654906986,,144.34433033996012,144.745701796021,144.19941831302054,144.57340089801,-0.00975509925641349
2017-06-12,2017-06-12,145.74,146.09,142.51,145.32,71563614.0,0.0,1.0,145.15105708788,145.49964271969,141.9341096857,144.7327543297,71563614.0,26413274.14,149.70502057729257,,144.14115471456014,144.695903848619,144.18896074406604,145.99762219371,0.0087393338838051
2017-06-09,2017-06-09,155.19,155.19,146.02,148.98,64176149.0,0.0,1.0,154.56286914689,154.56286914689,145.42992559333,148.37796407954,64176149.0,27270840.88,149.4769798588834,,145.47773162283414,144.957841051955,144.38416869788256,144.7327543297,-0.02456705598067066
2017-06-08,2017-06-08,155.25,155.54,154.4,154.99,20771367.0,0.0,1.0,154.62262668377,154.9114547787,153.77606157793,154.36367735728,20771367.0,27163355.16,149.42005340602898,162.97565235150725,147.60908377164816,145.890058627324,144.92248450930003,148.37796407954,-0.038776695270648975
2017-06-07,2017-06-07,155.02,155.98,154.48,155.37,20678772.0,0.0,1.0,154.39355612572,155.34967671584,153.85573829378,154.74214175754,20678772.0,27036680.1,149.36489624117976,162.90766306029494,149.64283194355417,146.83621962796602,145.55193056446353,154.36367735728,-0.0024457746025836613
2017-06-06,2017-06-06,153.9,155.81,153.78,154.45,26249630.0,0.0,1.0,153.27808210391,155.18036369468,153.15856703015,153.82585952534,26249630.0,27023158.82,149.2840134316866,162.81294235792163,151.20847940988017,147.77640487492002,146.06783729955055,154.74214175754,0.005956620265457069
2017-06-05,2017-06-05,154.34,154.45,153.46,153.93,24803858.0,0.0,1.0,153.71630404105,153.82585952534,152.83986016677,153.30796087235,24803858.0,26972800.76,149.1311726491336,162.7547821622834,152.92352071841017,148.532337716485,146.58722989095506,153.82585952534,0.003378158903445394
2017-06-02,2017-06-02,153.58,155.45,152.89,155.45,27285861.0,0.0,1.0,152.95937524054,154.82181847338,152.27216356639,154.82181847338,27285861.0,26959782.5,148.99560901860116,162.6846662546503,154.21229159717817,149.845011610006,147.15642042976205,153.30796087235,-0.009778063686096572
2017-06-01,2017-06-01,153.17,153.33,152.22,153.18,16180143.0,0.0,1.0,152.55103207184,152.71038550353,151.6048710712,152.56099166132,16180143.0,26848289.16,148.84982885182757,162.5911212129569,153.85175445798615,150.730419114817,147.62950093008254,154.82181847338,0.014819166993086608
2017-05-31,2017-05-31,153.97,154.17,152.38,152.76,23162873.0,0.0,1.0,153.34779923028,153.54699101988,151.76422450289,152.14268890314,23162873.0,26792682.88,148.74308262989038,162.4756346574726,153.33186388710615,151.48734791533,147.97460070557955,152.56099166132,0.002749410840545252
2017-05-30,2017-05-30,153.42,154.43,153.33,153.67,20034934.0,0.0,1.0,152.80002180885,153.80594034638,152.71038550353,153.04901154586,20034934.0,26411761.22,148.69866286080756,162.3643797152019,153.17649429121016,152.19248685054498,148.46909432328306,152.14268890314,-0.005921780438604363
2017-05-26,2017-05-26,154.0,154.24,153.31,153.61,21632202.0,0.0,1.0,153.37767799872,153.61670814625,152.69046632457,152.98925400898,21632202.0,26331597.38,148.55026497754898,162.23922598524678,153.11275291853616,153.018136818473,148.85702033354605,153.04901154586,0.0003905995703232801
2017-05-25,2017-05-25,153.73,154.35,153.03,153.87,19044463.0,0.0,1.0,153.10876908275,153.72626363053,152.41159781911,153.24820333547,19044463.0,25996973.14,148.42656687620197,162.11221700192414,152.79802989095415,153.50516074406602,149.23150089801055,152.98925400898,-0.001689738090587256
2017-05-24,2017-05-24,153.84,154.17,152.67,153.34,19118319.0,0.0,1.0,153.21832456703,153.54699101988,152.05305259782,152.72034509301,19118319.0,25972348.88,148.36581338037138,161.98361872738917,152.82990057729214,153.340827517639,149.61544307248155,153.24820333547,0.00345637146208988
2017-05-23,2017-05-23,154.9,154.9,153.31,153.8,19430358.0,0.0,1.0,154.27404105196,154.27404105196,152.69046632457,153.17848620911,19430358.0,25840941.28,148.33055643361058,161.84966115843474,153.03706003848615,153.184461962796,150.01034079538104,152.72034509301,-0.002990897269180226
2017-05-22,2017-05-22,154.0,154.58,152.91,153.99,22340069.0,0.0,1.0,153.37767799872,153.95533418858,152.29208274535,153.36771840924,22340069.0,24903286.8,148.267811019884,161.70789975048095,153.10080141116217,153.13864785118602,150.45752636305303,153.17848620911,-0.0012338463536706312
2017-05-19,2017-05-19,153.38,153.98,152.63,152.96,26733798.0,0.0,1.0,152.76018345093,153.35775881976,152.0132142399,152.34188069275,26733798.0,24943452.24,148.3257758306602,161.5697091539447,152.97132674791618,153.042039833226,150.78718877485554,153.36771840924,0.0067337866109120625
2017-05-18,2017-05-18,151.27,153.34,151.13,152.54,33159664.0,0.0,1.0,150.65871007056,152.72034509301,150.51927581783,151.92357793457,33159664.0,25218192.42,148.3992776010258,161.44462704361754,152.7064016677362,152.752215779345,151.29861369467554,152.34188069275,0.002753376163640464
2017-05-17,2017-05-17,153.6,154.57,149.71,150.25,49482818.0,0.0,1.0,152.9792944195,153.9453745991,149.10501411161,149.64283194355,49482818.0,25871189.84,148.4142169852464,161.3176912033353,152.09089903784417,152.46039980756797,151.59540946119253,151.92357793457,0.015241264559069378
2017-05-16,2017-05-16,155.94,156.06,154.72,155.47,19904679.0,0.0,1.0,155.30983835792,155.42935343169,154.09476844131,154.84173765234,19904679.0,25625765.92,148.5120201539442,161.20854989159702,152.42354932649016,152.730304682488,152.10882629890904,149.64283194355,-0.033575609442351384
2017-05-15,2017-05-15,156.01,156.65,155.05,155.7,25700983.0,0.0,1.0,155.37955548428,156.01696921103,154.42343489416,155.07080821039,25700983.0,25836342.86,148.55663911481662,161.09980393264897,152.76416728672015,152.932484348941,152.56248559974304,154.84173765234,-0.0014771997430955697
2017-05-12,2017-05-12,154.7,156.42,154.67,156.1,32221756.0,0.0,1.0,154.07484926235,155.78789865298,154.04497049391,155.46919178961,32221756.0,26108525.0,148.6235675561252,160.996099891597,153.38962950609215,153.180478127004,153.09930747273853,155.07080821039,-0.002562459961579444
2017-05-11,2017-05-11,152.45,154.07,152.31,153.95,25596687.0,0.63,1.0,151.83394162925,153.44739512508,151.69450737652,153.32788005131,25596687.0,26198004.14,148.6606172289924,160.88773929185356,153.67048992944015,153.18844579858802,153.34680327132702,155.46919178961,0.013965573238105433
2017-05-10,2017-05-10,153.63,153.94,152.11,153.26,25670456.0,0.0,1.0,152.3855751862,152.69306414219,150.87788740203,152.01857223874,25670456.0,26217993.22,148.707733651317,160.75723215304725,154.14563798847817,153.118268513161,153.2295480154,153.32788005131,0.008612814824452864
2017-05-09,2017-05-09,153.87,154.88,153.45,153.96,35942435.0,0.0,1.0,152.62363115213,153.62545000872,152.20703321176,152.71290213935,35942435.0,26595775.4,148.7673423291264,160.628846663744,153.71987088588017,153.071710106185,153.1280860344905,152.01857223874,-0.0045466354897533146
2017-05-08,2017-05-08,149.03,153.7,149.03,153.0,48339210.0,0.0,1.0,147.82283583935,152.45500817627,147.82283583935,151.76067827566,48339210.0,27150251.22,148.7943614879686,160.4928000551223,153.05784489893418,152.911006092827,153.0248269720065,152.71290213935,0.006274509803918749
2017-05-05,2017-05-05,146.76,148.98,146.76,148.96,26787359.0,0.0,1.0,145.57122316167,147.77324084645,145.57122316167,147.75340284929,26787359.0,27331722.5,148.7599591665066,160.35379206936875,151.51468711087017,152.45215830848102,152.7470990708535,151.76067827566,0.02712137486577859
2017-05-04,2017-05-04,146.52,147.14,145.81,146.53,23275690.0,0.0,1.0,145.33316719575,145.94814510771,144.62891829656,145.34308619433,23275690.0,27332362.04,148.68770848500517,160.2175075003404,149.9177283394742,151.79410913445702,152.27316245690102,147.75340284929,0.01658363475051927
2017-05-03,2017-05-03,145.59,147.49,144.27,147.06,45142806.0,0.0,1.0,144.4107003278,146.29531005802,143.10139251522,145.86879311907,45142806.0,27835982.4,148.63632991505818,160.09150146593575,148.6877725155402,151.41670525200902,151.93855252978852,145.34308619433,-0.0036039711681914444
2017-05-02,2017-05-02,147.54,148.09,146.84,147.51,39752670.0,0.0,1.0,146.34490505092,146.89044997282,145.65057515031,146.31514805518,39752670.0,28132580.04,148.61917580111356,159.96382720621165,147.40822169870617,150.56404629229303,151.64717548739054,145.86879311907,-0.003050640634568169
2017-05-01,2017-05-01,145.1,147.2,144.96,146.6,32818760.0,0.0,1.0,143.92466939737,146.00765909919,143.78580341725,145.41251918439,32818760.0,28316595.96,148.62440504304377,159.82873980213358,146.13858988045217,149.59821738969305,151.26535086931705,146.31514805518,0.006207366984994245
2017-04-28,2017-04-28,144.09,144.3,143.27,143.65,20247187.0,0.0,1.0,142.92285054078,143.13114951096,142.10949265721,142.48641460326,20247187.0,28355316.58,148.57529522093316,159.67622187514988,145.08519223124617,148.29993967105804,150.74020889903105,145.41251918439,0.02053602506089769
2017-04-27,2017-04-27,143.9225,144.16,143.31,143.79,13948980.0,0.0,1.0,142.75670731456,142.99228353084,142.14916865153,142.62528058338,13948980.0,28213686.86,148.53832473253655,159.55249827806676,144.54163110905617,147.22967972426505,150.20906276142654,142.48641460326,-0.0009736421169656007
2017-04-26,2017-04-26,144.47,144.6,143.3762,143.6508,19614287.0,0.0,1.0,143.29977248683,143.42871946837,142.21483242213,142.48720812314,19614287.0,28235865.58,148.51612167242075,159.44323431868247,143.86531410987018,146.27654331270503,149.69740591293305,142.62528058338,0.0009690165317906008
2017-04-25,2017-04-25,143.91,144.9,143.87,144.54,18216472.0,0.0,1.0,142.74430856634,143.72628942577,142.70463257202,143.36920547689,18216472.0,28132707.54,148.54044136887313,159.34653034606694,143.27612559421217,145.34217364645903,149.20694187632205,142.48720812314,-0.006151930261566241
2017-04-24,2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,142.33762962455,142.78398456066,142.02022166999,142.47649560468,17116599.0,28059863.62,148.51981678449474,159.27906282409032,142.68892087827015,144.41375537936102,148.66238073609406,143.36920547689,0.006265664160402418
